Trojan:EC2/PhishingDomainRequest!DNS,AmazonGuardDuty,Detect,Una instancia EC2 está consultando un nombre de dominio de un host remoto que es una fuente conocida de ataques. Recomendaciones/remediación: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#trojan-ec2-phishingdomainrequestdns,An EC2 instance is querying a domain name of a remote host that is a known source of attacks. Remediation recommendations: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#trojan-ec2-phishingdomainrequestdns
UnauthorizedAccess:EC2/MetadataDNSRebind,AmazonGuardDuty,Detect,Una instancia EC2 está realizando búsquedas de DNS que se resuelven en el servicio de metadatos de la instancia. Remediación/recomendaciones: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#unauthorizedaccess-ec2-metadatadnsrebind,An EC2 instance is performing DNS lookups that resolve to the instance metadata service. Remediation recommendations: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#unauthorizedaccess-ec2-metadatadnsrebind
UnauthorizedAccess:EC2/RDPBruteForce,AmazonGuardDuty,Detect,Una instancia EC2 puede verse involucrada en un ataque de fuerza bruta destinado a obtener contraseñas. Remediación/recomendaciones: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#unauthorizedaccess-ec2-rdpbruteforce,An EC2 instance may be involved in a brute force attack aimed at obtaining passwords. Remediation recommendations: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#unauthorizedaccess-ec2-rdpbruteforce
UnauthorizedAccess:EC2/SSHBruteForce,AmazonGuardDuty,Detect,Una instancia EC2 puede verse involucrada en un ataque de fuerza bruta destinado a obtener contraseñas. Remediación/recomendaciones: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#unauthorizedaccess-ec2-rdpbruteforce,An EC2 instance may be involved in a brute force attack aimed at obtaining passwords. Remediation/recommendations: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#unauthorizedaccess-ec2-sshbruteforce
UnauthorizedAccess:EC2/TorRelay,AmazonGuardDuty,Detect,Los adversarios pueden aprovechar los recursos de los sistemas para resolver problemas intensivos en recursos que pueden afectar la disponibilidad del servicio alojado. Remediación/recomendaciones: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#unauthorizedaccess-ec2-torrelay,Adversaries may leverage the resources of systems in order to solve resource intensive problems which may impact hosted service availability. Remediation recommendations: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-ec2.html#unauthorizedaccess-ec2-torrelay
UnauthorizedAccess:IAMUser/InstanceCredentialExfiltration,AmazonGuardDuty,Detect,Marca una instancia en la que hay indicios de compromiso de la cuenta. Remediación/recomendaciones: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-iam.html#unauthorizedaccess-iam-instancecredentialexfiltrationinsideaws,Flags an instance where there are indications of account compromise. Remediation recommendations: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-iam.html#unauthorizedaccess-iam-instancecredentialexfiltrationinsideaws
access-keys-rotated,AWSConfig,Protect,Rotar las claves de acceso de modo regular está entre las buenas prácticas de seguridad. Un administrador de IAM debe deshabilitar/eliminar la clave de acceso anterior y crear una clave de acceso nueva para el usuario. Esta regla requiere un valor de rotación de clave de acceso (configuración predeterminada: 90),Changing the access keys on a regular schedule is a security best practice. An IAM administrator must disable/delete the old AccessKey and create a new AccessKey for the user. This rule requires an access key rotation value (Config Default: 90)
alb-http-to-https-redirection-check,AWSConfig,Protect,"Para ayudar a proteger los datos en tránsito, asegúrese de que su balanceador de carga de aplicaciones (ALB) redirija automáticamente las solicitudes HTTP sin cifrar a HTTPS. Debido a que pueden existir datos confidenciales, habilite el cifrado en tránsito para ayudar a proteger esos datos","To help protect data in transit, ensure that your Application Load Balancer automatically redirects unencrypted HTTP requests to HTTPS. Because sensitive data can exist, enable encryption in transit to help protect that data"
api-gw-ssl-enabled,AWSConfig,Detect,Asegúrese de que las etapas de la API REST de Amazon API Gateway estén configuradas con certificados SSL para permitir que los sistemas backend autentiquen que las solicitudes se originan en API Gateway,Ensure Amazon API Gateway REST API stages are configured with SSL certificates to allow backend systems to authenticate that requests originate from API Gateway
autoscaling-group-elb-healthcheck-required,AWSConfig,Protect,"Las comprobaciones de estado en Balanceadores para los grupos de autoescalado (Amazon Elastic Compute Cloud Auto Scaling) permiten mantener la capacidad y disponibilidad adecuadas de sus servicios; si una instancia no responde, el tráfico se envía a una nueva instancia de Amazon EC2","The Elastic Load Balancer health checks for Amazon Elastic Compute Cloud Auto Scaling groups support maintenance of adequate capacity and availability. If an instance is not reporting back, traffic is sent to a new Amazon EC2 instance"
autoscaling-launch-config-public-ip-disabled,AWSConfig,Protect,"Si configura sus interfaces de red con una dirección IP pública, los recursos asociados a esas interfaces de red son accesibles desde Internet. Esto puede permitir el acceso no deseado a sus aplicaciones o servidores. Si es necesario, aplique otras medidas de seguridad como VPN, NACL, grupos de seguridad, certificados SSL/TLS o autenticación","If you configure your Network Interfaces with a public IP address, then the associated resources to those Network Interfaces are reachable from the internet. This may allow unintended access to your applications or servers. If needed, apply others security measures like VPN, NACL, Security Groups, SSL/TLS certificates o authentication"
cloud-trail-cloud-watch-logs-enabled,AWSConfig,Protect,"Utilice Amazon CloudWatch para recopilar y administrar de forma centralizada la actividad de eventos de registro. La inclusión de datos de AWS CloudTrail proporciona detalles de la actividad de llamadas a la API dentro de su cuenta de AWS. Si es deshabilitado, puede deberse a una táctica de Evasión de Defensa","Use Amazon CloudWatch to centrally collect and manage log event activity. Inclusion of AWS CloudTrail data provides details of API call activity within your AWS account. If disabled, it may be due to a Defense Evasion tactic"
cloudtrail-security-trail-enabled,AWSConfig,Protect,"Esta regla ayuda a garantizar el uso de las mejores prácticas de seguridad recomendadas por AWS para AWS CloudTrail al verificar la habilitación de varias configuraciones. Estos incluyen el uso de cifrado de registros, validación de registros y habilitación de AWS CloudTrail en varias regiones","This rule helps ensure the use of AWS recommended security best practices for AWS CloudTrail, by checking for the enablement of multiple settings. These include the use of log encryption, log validation, and enabling AWS CloudTrail in multiple regions"
cloudwatch-alarm-action-check,AWSConfig,Detect,"Esta regla requiere un valor para alarmActionRequired:verdadero, insuficienteDataActionRequired:verdadero, okActionRequired:falso. Como buena práctica de seguridad está el empleo de alarmas de Amazon CloudWatch para monitorizar la actividad de recursos de AWS https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/AlarmThatSendsEmail.html","This rule requires a value for alarmActionRequired (Config Default: True), insufficientDataActionRequired (Config Default: True), okActionRequired (Config Default: False). To use Amazon CloudWatch alarms is a best practice to monitoring AWS resources activity https://docs.aws.amazon.com/AmazonCloudWatch/latest/monitoring/AlarmThatSendsEmail.html"
codebuild-project-envvar-awscred-check,AWSConfig,Protect,Asegúrese de que las credenciales de autenticación AWS_ACCESS_KEY_ID y AWS_SECRET_ACCESS_KEY no existan en los entornos de proyectos de AWS Codebuild. No almacene estas variables en texto claro. El almacenamiento de estas variables en texto sin cifrar conduce a la exposición no deseada de los datos y al acceso no autorizado,Ensure authentication credentials AWS_ACCESS_KEY_ID and AWS_SECRET_ACCESS_KEY do not exist within AWS Codebuild project environments. Do not store these variables in clear text. Storing these variables in clear text leads to unintended data exposure and unauthorized access
codebuild-project-source-repo-url-check,AWSConfig,Protect,"Asegúrese de que la URL del repositorio de origen de GitHub o Bitbucket no contenga tokens de acceso personal, nombre de usuario y contraseña en los entornos de proyecto de AWS Codebuild. Use OAuth en lugar de tokens de acceso personal o nombre de usuario y contraseña para otorgar autorización para acceder a los repositorios de GitHub o Bitbucket","Ensure the GitHub or Bitbucket source repository URL does not contain personal access tokens, user name and password within AWS Codebuild project environments. Use OAuth instead of personal access tokens or a user name and password to grant authorization for accessing GitHub or Bitbucket repositories"
dynamodb-throughput-limit-check,AWSConfig,Detect,"Esta regla de AWS Config comprueba si el rendimiento de DynamoDB aprovisionado se acerca al límite máximo de su cuenta (80% de forma predeterminada). De encontrarse en estado no-conforme, puede deberse a estar bajo tácticas de Impacto o Ejecución","This AWS Config rule checks if provisioned DynamoDB throughput is approaching the maximum limit for your account (by default 80%). If it is in a non-conforming state, it may be due to Impact or Execution tactics"
ec2-ebs-encryption-by-default,AWSConfig,Protect,"Para ayudar a proteger los datos en reposo, asegúrese de que el cifrado esté habilitado para sus volúmenes de Amazon Elastic Block Store (Amazon EBS). Debido a que los datos confidenciales pueden existir en reposo en estos volúmenes, habilite el cifrado en reposo para ayudar a proteger esos datos","To help protect data at rest, ensure that encryption is enabled for your Amazon Elastic Block Store (Amazon EBS) volumes. Because sensitive data can exist at rest in these volumes, enable encryption at rest to help protect that data"
ec2-imdsv2-check,AWSConfig,Protect,Habilite el método Instance Metadata Service Version 2 (IMDSv2) para ayudar a proteger el acceso y el control de los metadatos de la instancia de Amazon Elastic Compute Cloud (Amazon EC2) (para restringir los cambios en los metadatos de la instancia) https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/configuring-instance-metadata-service.html,Enable the Instance Metadata Service Version 2 (IMDSv2) method to help protect access and control of Amazon Elastic Compute Cloud (Amazon EC2) instance metadata (to restrict changes to instance metadata) https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/configuring-instance-metadata-service.html
ec2-instance-managed-by-systems-manager,AWSConfig,Protect,AWS Systems Manager proporciona detalles de configuraciones de sistemas e instalaciones de software. Habilitar AWS Systems Manager permite que las organizaciones administren instancias de Amazon Elastic Compute Cloud y monitoricen un inventario de plataformas de software y de aplicaciones,AWS Systems Manager provides detailed system configurations and software installations. Enabling AWS Systems Manager grants organizations manage Amazon Elastic Compute Cloud instances and obtain software platforms and applications inventory
ssm-document-not-public,AWSConfig,Protect,"Asegúrese de que los documentos de AWS Systems Manager (SSM) no son públicos, ya que esto puede permitir el acceso involuntario a sus documentos SSM. Un documento SSM público puede exponer información sobre su cuenta, recursos y procesos internos","Ensure AWS Systems Manager (SSM) documents are not public, as this may allow unintended access to your SSM documents. A public SSM document can expose information about your account, resources and internal processes"
s3-bucket-public-write-prohibited,AWSConfig,Protect,"Gestione el acceso a los recursos en la nube de AWS permitiendo únicamente a los usuarios, procesos y dispositivos autorizados el acceso a los buckets de Amazon Simple Storage Service (Amazon S3). La gestión del acceso debe ser coherente con la clasificación de los datos","Manage access to resources in the AWS Cloud by only allowing authorized users, processes, and devices access to Amazon Simple Storage Service (Amazon S3) buckets. The management of access should be consistent with the classification of the data"
sagemaker-endpoint-configuration-kms-key-configured,AWSConfig,Protect,"Para ayudar a proteger los datos en reposo, asegúrese de que el cifrado con AWS Key Management Service (AWS KMS) esté habilitado para su endpoint de SageMaker. Dado que los datos sensibles pueden existir en reposo en el endpoint de SageMaker, habilite el cifrado en reposo para ayudar a proteger esos datos","To help protect data at rest, ensure encryption with AWS Key Management Service (AWS KMS) is enabled for your SageMaker endpoint. Because sensitive data can exist at rest in SageMaker endpoint, enable encryption at rest to help protect that data"
sagemaker-notebook-instance-kms-key-configured,AWSConfig,Protect,"Para ayudar a proteger los datos en reposo, asegúrese de que el cifrado con AWS Key Management Service (AWS KMS) esté habilitado para su cuaderno SageMaker. Dado que los datos sensibles pueden existir en reposo en el cuaderno SageMaker, habilite el cifrado en reposo para ayudar a proteger esos datos","To help protect data at rest, ensure encryption with AWS Key Management Service (AWS KMS) is enabled for your SageMaker notebook. Because sensitive data can exist at rest in SageMaker notebook, enable encryption at rest to help protect that data"
s3-bucket-public-read-prohibited,AWSConfig,Protect,"Gestione el acceso a los recursos en la nube de AWS permitiendo únicamente a los usuarios, procesos y dispositivos autorizados el acceso a los buckets de Amazon Simple Storage Service (Amazon S3). La gestión del acceso debe ser coherente con la clasificación de los datos","Manage access to resources in the AWS Cloud by only allowing authorized users, processes, and devices access to Amazon Simple Storage Service (Amazon S3) buckets. The management of access should be consistent with the classification of the data"
s3-bucket-level-public-access-prohibited,AWSConfig,Protect,Administre el acceso a los recursos en la nube de AWS garantizando que no se pueda acceder públicamente a los buckets de Amazon Simple Storage Service (Amazon S3). Esta regla ayuda a mantener los datos confidenciales a salvo de usuarios remotos no autorizados impidiendo el acceso público a nivel de bucket,Manage access to resources in the AWS Cloud by ensuring that Amazon Simple Storage Service (Amazon S3) buckets cannot be publicly accessed. This rule helps keeping sensitive data safe from unauthorized remote users by preventing public access at the bucket level
securityhub-enabled,AWSConfig,Protect,"AWS Security Hub ayuda a monitorear el personal, las conexiones, los dispositivos y el software no autorizados. AWS Security Hub agrega, organiza y prioriza las alertas de seguridad o los hallazgos de varios servicios de AWS","AWS Security Hub helps to monitor unauthorized personnel, connections, devices, and software. AWS Security Hub aggregates, organizes, and prioritizes the security alerts, or findings, from multiple AWS services"
encrypted-volumes,AWSKeyManagementService,Protect,Este servicio proporciona una alternativa más segura al almacenamiento de claves de cifrado en el sistema de archivos,This service provides a more secure alternative to storing encryption keys in the file system
aws:num-listening-udp-ports,AWSIOTDeviceDefender,Detect,"'"Listening UDP port count'" con valores fuera de las normas esperadas puede indicar que los dispositivos se están comunicando a través de puertos/protocolos inesperados","'"Listening UDP port count'" outside of expected norms may indicate that devices are communicating via unexpected ports/protocols."
3.4 Ensure a log metric filter and alarm exist for IAM policy changes ,AWSSecurityHub,Protect,AWS Foundations CIS Benchmark: esta herramienta ayudaría a detectar cambios en los servicios clave de AWS,AWS Foundations CIS Benchmark: this tool wwould help towards detecting changes to key AWS services
aws:num-messages-received,AWSIOTDeviceDefender,Detect,"Los valores de '"Messages received'" fuera de las normas esperadas pueden indicar que los dispositivos están enviando y/o recibiendo tráfico no estándar","'"Messages received'" values outside of expected norms may indicate that devices are sending and/or receiving non-standard traffic."
restricted-ssh,AWSConfig,Protect,Los grupos de seguridad de Amazon Elastic Compute Cloud (Amazon EC2) pueden ayudar a administrar el acceso a la red proporcionando un filtrado de estado del tráfico de red de entrada y salida a los recursos de AWS. No permitir el tráfico de entrada (o remoto) desde 0.0.0.0/0 al puerto 22 en sus recursos le ayuda a restringir el acceso remoto,Amazon Elastic Compute Cloud (Amazon EC2) Security Groups can help manage network access by providing stateful filtering of ingress and egress network traffic to AWS resources. Not allowing ingress (or remote) traffic from 0.0.0.0/0 to port 22 on your resources help you restricting remote access
redshift-cluster-kms-enabled,AWSConfig,Protect,"Para ayudar a proteger los datos en reposo, asegúrese de que el cifrado con AWS Key Management Service (AWS KMS) está habilitado para su clúster de Amazon Redshift. Dado que los datos sensibles pueden existir en reposo en los clústeres de Redshift, habilite el cifrado en reposo para ayudar a proteger esos datos","To help protect data at rest, ensure encryption with AWS Key Management Service (AWS KMS) is enabled for your Amazon Redshift cluster. Because sensitive data can exist at rest in Redshift clusters, enable encryption at rest to help protect that data"
restricted-common-ports,AWSConfig,Protect,"Gestione el acceso a los recursos en la nube de AWS asegurándose de que los puertos comunes están restringidos en los grupos de seguridad de Amazon EC2. No restringir los puertos a fuentes de confianza le expone a ataques. Esta regla le permite establecer opcionalmente los parámetros blockedPort1 a blockedPort5 (por defecto 20,21,3389,3306,4333)","Manage access to resources in the AWS Cloud by ensuring common ports are restricted on Amazon Elastic Compute Cloud security groups. Not restricting access to ports to trusted sources can lead to attacks. This rule allows you to optionally set blockedPort1 - blockedPort5 parameters (Config Defaults: 20,21,3389,3306,4333)"
Recon:EC2/Portscan,AmazonVirtualPrivatecloud,Protect,Los grupos de seguridad de VPC y las listas de control de acceso a la red (NACL) pueden filtrar el tráfico de red tanto interno como externo,VPC security groups and network access control lists (NACLs) can filter both internal and external network traffic
elb-cross-zone-load-balancing-enabled,AWSNetworkFirewall,Protect,"Las NACL y los grupos de seguridad tienen la capacidad de filtrar, descartar o alertar sobre el tráfico en función del protocolo de red, así como realizar una inspección profunda de paquetes en la carga útil","NACLs and Security Groups have the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload"
redshift-cluster-public-access-check,AWSConfig,Protect,Administre el acceso a los recursos en la nube de AWS asegurándose de que los clústeres de Amazon Redshift no sean públicos. Los clústeres de Amazon Redshift pueden contener información y principios sensibles y se requiere un control de acceso para dichas cuentas,Manage access to resources in the AWS Cloud by ensuring that Amazon Redshift clusters are not public. Amazon Redshift clusters can contain sensitive information and principles and access control is required for such accounts
redshift-cluster-maintenancesettings-check,AWSConfig,Protect,Esta regla garantiza que los clústeres de Amazon Redshift tengan la configuración preferida para los periodos de retención de instantáneas automatizados para la base de datos. Esta regla requiere que se configure el allowVersionUpgrade:true,This rule ensures that Amazon Redshift clusters have the preferred maintenance windows and automated snapshot retention periods for the database. This rule requires you to set the allowVersionUpgrade:true
Impact:EC2/WinRMBruteForce,AWSSSO,Protect,Mitigación: puede proteger contra técnicas de fuerza bruta al habilitar la autenticación de múltiples factores,Mitigation: may protect against brute force techniques by enabling multi-factor authentication
UnauthorizedAccess:EC2/SSHBruteForce,AmazonInspector,Protect,El paquete de evaluación de prácticas recomendadas de Amazon Inspector puede detectar la configuración de control de seguridad relacionada con las políticas de autenticación y contraseña en los puntos finales de Linux,The Amazon Inspector Best Practices assessment package can detect security control settings related to authentication and password policies on Linux endpoints
aws:num-messages-sent,AWSIOTDeviceDefender,Detect,"Los valores de '"Messages sent'" fuera de las normas esperadas pueden indicar que los dispositivos están enviando y/o recibiendo tráfico no estándar","'"Messages sent'" values outside of expected norms may indicate that devices are sending and/or receiving non-standard traffic."
aws:all-packets-in,AWSIOTDeviceDefender,Detect,"Los valores de '"Packets in'" fuera de las normas esperadas pueden indicar tráfico relacionado con actividades de secuestro de recursos","'"Packets in'" values outside of expected norms may indicate traffic related to resource hijacking activities."
Exfiltration:IAMUser/AnomalousBehavior,AWSSSO,Protect,Mitigación: protéjase contra el uso malintencionado de cuentas válidas mediante la implementación de acceso detallado y con privilegios mínimos mediante el uso de conjuntos de permisos,Mitigation: protect against malicious use of valid accounts by implementing fine grained and least privilege access through use of permission sets
ec2-instances-in-vpc,AWSConfig,Protect,"Implemente instancias de Amazon Elastic Compute Cloud (Amazon EC2) dentro de Amazon Virtual Private Cloud (Amazon VPC) para habilitar la comunicación segura entre una instancia y otros servicios dentro de Amazon VPC. Todo el tráfico permanece seguro sin necesidad de una puerta de enlace a Internet, un dispositivo NAT o una conexión VPN","Deploy Amazon Elastic Compute Cloud (Amazon EC2) instances within an Amazon Virtual Private Cloud (Amazon VPC) to enable secure communication between an instance and other services within the amazon VPC. All traffic remains securely without requiring an internet gateway, NAT device, or VPN connection"
elasticache-redis-cluster-automatic-backup-check,AWSConfig,Protect,"Las copias de seguridad automáticas pueden ayudar a protegerse contra la pérdida de datos. Si ocurre una falla, puede crear un nuevo clúster, que restaura sus datos desde la copia de seguridad más reciente. Cuando las copias de seguridad automáticas están habilitadas, Amazon ElastiCache crea una copia de seguridad del clúster diariamente","Automatic backups can help guard against data loss. If a failure occurs, you can create a new cluster, which restores your data from the most recent backup. When automatic backups are enabled, Amazon ElastiCache creates a backup of the cluster on a daily basis"
elastic-beanstalk-managed-updates-enabled,AWSConfig,Protect,"Habilitar las actualizaciones de la plataforma administrada para un entorno de Amazon Elastic Beanstalk garantiza que se instalen las últimas correcciones, actualizaciones y características de la plataforma disponibles para el entorno. Mantenerse al día con la instalación de parches es una buena práctica para proteger los sistemas","Enabling managed platform updates for an Amazon Elastic Beanstalk environment ensures that the latest available platform fixes, updates, and features for the environment are installed. Keeping up to date with patch installation is a best practice in securing systems"
elasticsearch-logs-to-cloudwatch,AWSConfig,Detect,"Asegúrese de que los dominios de Amazon OpenSearch Service tengan registros de errores habilitados y transmitidos a Amazon CloudWatch Logs para retención y respuesta. Los registros de errores de dominio pueden ayudar con las auditorías de seguridad y acceso, y pueden ayudar a diagnosticar problemas de disponibilidad","Ensure Amazon OpenSearch Service domains have error logs enabled and streamed to Amazon CloudWatch Logs for retention and response. Domain error logs can assist with security and access audits, and can help to diagnose availability issues"
api-gw-associated-with-waf,AWSConfig,Detect,"AWS WAF le permite configurar un conjunto de reglas (ACL web) que permiten, bloquean o cuentan las solicitudes web en función de las reglas y condiciones de seguridad web personalizables que defina. Asegúrese de que su etapa de Amazon API Gateway esté asociada con una ACL web de WAF para protegerla de ataques maliciosos","AWS WAF enables you to configure a set of rules (called a web access control list (web ACL)) that allow, block, or count web requests based on customizable web security rules and conditions that you define. Ensure your Amazon API Gateway stage is associated with a WAF Web ACL to protect it from malicious attack"
iam-user-mfa-enabled,AWSConfig,Protect,Habilite esta regla para restringir el acceso a los recursos en la nube de AWS. Esta regla garantiza que la autenticación multifactor (MFA) esté habilitada para todos los usuarios de IAM. La MFA añade una capa adicional de protección además del nombre de usuario y la contraseña y reduce los incidentes de cuentas comprometidas,Enable this rule to restrict access to resources in the AWS Cloud. This rule ensures multi-factor authentication (MFA) is enabled for all IAM users. MFA adds an extra layer of protection on top of a user name and password. Reduce the incidents of compromised accounts by requiring MFA for IAM users
Exfiltration:S3/MaliciousIPCaller,AWSNetworkFirewall,Protect,"Las NACL y los grupos de seguridad tienen la capacidad de filtrar, descartar o alertar sobre el tráfico en función del protocolo de red, así como realizar una inspección profunda de paquetes en la carga útil","NACLs and Security Groups have the ability to pass, drop, or alert on traffic based on the network protocol as well as perform deep packet inspection on the payload"
Impact:IAMUser/AnomalousBehavior,AWSIAM,Protect,Mitigación: fuerce el uso de credenciales de seguridad temporales mediante el uso de rol de IAM,Mitigation: retrieve temporary security credentials using an IAM role
REVOKED_DEVICE_CERTIFICATE_STILL_ACTIVE_CHECK,AWSIOTDeviceDefender,Protect,"'"Revoked device certificate still active'" sugiere que un adversario puede estar usando clones de dispositivos comprometidos para aprovechar su acceso","'"Revoked device certificate still active'" suggest that an adversary may be using clones of compromised devices to leverage their access."
UnauthorizedAccess:S3/TorIPCaller,AmazonGuardDuty,Detect,"Los adversarios podrían cifrar o destruir datos y archivos en sistemas específicos para interrumpir la disponibilidad de sistemas, servicios y recursos de red. Remediación/recomendaciones: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-s3.html#unauthorizedaccess-s3-toripcaller","Adversaries may encrypt or destroy data and files on specific systems to interrupt availability to systems, services, and network resources. Remediation recommendations: https://docs.aws.amazon.com/guardduty/latest/ug/guardduty_finding-types-s3.html#unauthorizedaccess-s3-toripcaller"
rds-instance-public-access-check,AWSConfig,Protect,"Administrar el acceso a los recursos en la nube de AWS garantizando que las instancias de Amazon Relational Database Service (Amazon RDS) no sean públicas. Las instancias de bases de datos de Amazon RDS pueden contener información sensible, y se requieren principios y control de acceso para dichas cuentas","Manage access to resources in the AWS Cloud by ensuring that Amazon Relational Database Service (Amazon RDS) instances are not public. Amazon RDS database instances can contain sensitive information, and principles and access control is required for such accounts"
rds-logging-enabled,AWSConfig,Detect,"Para facilitar el registro y la monitorización en su entorno, asegúrese de que el registro de Amazon Relational Database Service (Amazon RDS) está habilitado. Con el registro de Amazon RDS, puede capturar eventos como conexiones, desconexiones, consultas o tablas consultadas","To help with logging and monitoring within your environment, ensure Amazon Relational Database Service (Amazon RDS) logging is enabled. With Amazon RDS logging, you can capture events such as connections, disconnections, queries, or tables queried"
rds-snapshot-encrypted,AWSConfig,Protect,"Asegúrese de que el cifrado esté habilitado para sus instantáneas de Amazon Relational Database Service (Amazon RDS). Debido a que los datos confidenciales pueden existir en reposo, habilite el cifrado en reposo para ayudar a proteger esos datos","Ensure that encryption is enabled for your Amazon Relational Database Service (Amazon RDS) snapshots. Because sensitive data can exist at rest, enable encryption at rest to help protect that data"
multi-region-cloudtrail-enabled,AWSConfig,Protect,AWS CloudTrail registra las acciones de la consola de administración de AWS y las llamadas a la API. CloudTrail entregará archivos de registro de todas las regiones de AWS a su cubo de S3 si MULTI_REGION_CLOUD_TRAIL_ENABLED está habilitado,AWS CloudTrail records AWS Management Console actions and API calls. CloudTrail will deliver log files from all AWS Regions to your S3 bucket if MULTI_REGION_CLOUD_TRAIL_ENABLED is enabled
